,Summary,Passage,Style
87,"온탕, 냉탕, 다시 온통의 순서죠 그렇게 추위를 물리칠 수 있어요. 커플의 말대로 확실히 몸이 편안해진 기분이다.","이렇게 상쾌하게 한 다음에다시 온탕으로 오는 거죠 같이 가실래요?
온탕, 냉탕, 다시 온통의 순서죠 그렇게 추위를 물리칠 수 있어요.
가만히 있어도 추운데 이 날씨에 냉탕이라니 권유에 못 이겨 함께 하기는 했지만 정신이 번쩍 든다 춥다.
못해 아프기까지 하다.
정말 추워요.
다시 돌아온 온탕 안도의 한숨이 절로 나온다.
이제 물 밖에 있어 보세요 별로 안 추울 거예요, 물 속에 있지 말고요.
커플의 말대로 확실히 몸이 편안해진 기분이다.
따뜻한 캐나다에서의 밤이 지나간다.
블루마운틴 빌리지를 떠나 향한 곳은 오타와 캐나다의 수도로 약 88만명 의사람들이 살아가는 도시다.
1800년대 중반에 지어진 국회의사당 건물은 수도 오타와의 당당한 위용을 대변한다.
본관의 주막에 위치한 평화의 탑은 1차 세계대전 전사자들을 추모하기 위해 지은 것이다.",Painterly art
88,수제맥주로 유명한 캐나다. 깊은 맛이 매력적이었다. 낯선 이방인에게도 환한 웃음으로 함께해주는 친절한 사람들 덕분에 나도 즐겁게 축제에 참여할 수 있었다.,"수제맥주로 유명한 캐나다. 
그 맛은 어떨지 나도 한 번 마셔보기로 했다. 
깊은 맛이 매력적이었다. 
맛있는 맥주와 사람들의 열정이 있어 더욱 뜨거운 축제의 밤. 
캐나다의 겨울은 젊음과 즐거움으로 가득 차 있다. 
낯선 이방인에게도 환한 웃음으로 함께해주는 친절한 사람들 덕분에 나도 즐겁게 축제에 참여할 수 있었다. 
모두가 함께했던 이 시간이 오랫동안 기억될 것 같다. 
캐나다 겨울여행에서 절대 빼놓을 수 없는 이것 바로 윈터루드축제다.
1979년부터 시작된 이 축제에서는 캐나다 겨울의 여러 매력을 만날 수 있다.
다양한 높이의 얼음 미끄럼틀 아이들은 물론 어른들도 즐겁다. 
모두가 동심이 된다. 
실내경기장 안에 많은 사람들이 모여 있다. 
폴라히어로 경기에 참여하려는 사람들이다.",Painterly art
89,목이 길어 보여서 롱렉족이라고도 불리지만 사실은 링무게 때문에 어깨의 쇄골이 주저앉아 목이 길어 보이는 것이라고 한다. 이곳의 카렌족들은 스카프를 만들거나 간단한 기념품을 팔아서 생활한다.,"목이 길어 보여서 롱렉족이라고도 불리지만 사실은 링무게 때문에 어깨의 쇄골이 주저앉아 목이 길어 보이는 것이라고 한다.
온전히 링 무게를 모과 어깨로 버티는데 많이 아프지는 않을까 처음에는 아주 아팠죠.
그런데 계속 끼고 있으니까 익숙해져서 이제는 아프지 않아요.
이곳의 카렌족들은 스카프를 만들거나 간단한 기념품을 팔아서 생활한다.
무거운 링의 무게를 견뎌야 하는 전통이 힘들고 지겨울 법한데 묵묵히 전통을 지키고 미소를 잃지 않는 모습이 무척 대단해 보인다.
잠시도 쉴 틈 없이 작업을 하는데 아이를 업고 작업하는 모습이 6, 70년대 우리네삶의 모습과 많이 닮아 보인다.
400빗(1만 4천원)입니다 그리고 이건 100밧,그리고 이건 200밧입니다.
만드는 데 4일 걸립니다.
어떤 날은 못 파는 날도 있고 어떤 날에는 2벌이나 3벌 팔 때도 있어요",Painterly art
90,10km 떨어진 버쌍마을 전통 수공예품과 우산으로 유명한 이 마을에서는 1년에 한 번씩 큰 축제가 열린다. 올해로 벌써 33회째인 이 축제는 10개 마을 주민들이 직접 참여해 만드는 화합의 축제로 유명하다.,"10km 떨어진 버쌍마을 전통 수공예품과 우산으로 유명한 이 마을에서는 1년에 한 번씩 큰 축제가 열린다.
사람들로 가득한 거리에는 음식들도 가득하다.
망고로 만든쏭땀에서부터 태국식 소시지,
전통음식 등이 사람들의 입맛을 유혹한다.
매년 1월에 열리는 이 축제는 우산으로 치장한 퍼레이드 전통춤 등 다양한 공연을 선보인다.
올해로 벌써 33회째인 이 축제는 10개 마을 주민들이 직접 참여해 만드는 화합의 축제로 유명하다.
갑자기 우산을 쓴 미녀들이 등장했다.
축제의 한 코너인 우산미녀선발대회 참가자들이다.
이곳 북부는 하얀 피부와늘씬한 몸매의 미인들이 많아 다수의 미스태국을 배출했다고 한다.
불쑥 촬영을 청해도 밝은 미소로 응해 준다.
태국 전통춤을 시작으로 축제의 막이 오른다.
곧이어 고대 란나왕국의 역사를 테마로 한전통공연이 펼쳐진다.",Painterly art
91,그리고 미얀마가 복잡해지고 저희가 있기가 어려워지자 태국으로 도망왔어요. 아카족은 예전에는 미얀마에 있었어요. 저희는 대부분 산 주변에 위치하거나 도시 밖에서 생활을 하고 있습니다.,"아카족은 예전에는 미얀마에 있었어요. 
우리 부족의 나라가 없었죠. 
그리고 미얀마가 복잡해지고 저희가 있기가 어려워지자 태국으로 도망왔어요. 
저희는 대부분 산 주변에 위치하거나 도시 밖에서 생활을 하고 있습니다. 
고단할 것만 같던 아카족의 춤사위는 의외로 밝고 경쾌했다. 
어려운 현실 속에서도 맑고 순수한 미소를 간직한 그들에게서 희망이라는 두 글자를 떠올려본다. 
선선한 기후와 유럽풍의 아름다운 경치로 태국의 알프스라고 불리는 도이 퉁 왕비 정원 이름 모를 수백여 종의 꽃들과 조형물,
희귀한 식물들이 어우러져 곱디고 운 아름다운 풍경을 만들어낸다. 
고산족들에게 새 삶의 터전을 만들어준 왕비의 마음씨 또한 곱디곱다. 
다음 여행지로 발걸음을 재촉한다.",Painterly art
92,광장 서쪽에는 메트로폴리타나 대성당이 있다. 470년 전 처음 세워졌는데 화재와 지진으로 손상돼200여 년 전에 다시 지어졌다고 한다.,"여행객과 거리에 예술가들이 뒤섞여 광장은 언제나 활기가 넘친다. 
아름다운 칠레 안데스산맥의 풍경을 강한 색상으로 그린 그림이 눈에 띈다. 
거리에서 그림에 열중하고 있는 칠레 화가를 만났다. 
그가 그리고 있는 그림의 주제를 물어봤다. 
표현주의에 해당하는 아주 강한 색상들을 사용합니다. 
제 그림의 주제는 칠레입니다. 
칠레의 장소와 저의 눈으로 보는 칠레의 전통들, 대표적 물건들산맥, 강, 농촌 등 팔레트 방식을 사용하여 칠레의 다양한 배경을 표현합니다. 
광장은 400년이 넘은 유서 깊은 유럽풍 건물로 둘러싸여 있다. 
이곳 건축은 우아함보다는 생동감 넘치는 건축풍으로 유명하다. 
광장 서쪽에는 메트로폴리타나 대성당이 있다. 
470년 전 처음 세워졌는데 화재와 지진으로 손상돼200여 년 전에 다시 지어졌다고 한다.",Painterly art
93,신시가지에 있는 로스 도미니쿠스 예술촌에 가봤다. 예술적 재능을 지닌 산티아고 사람들이 모여 재미있는 물건을 만들고 파는 곳이다.,"가게의 성격에 맞는 그래피티가 입혀진 모습도 재미있다. 
칠레인들의 삶이 배어 있는 그림들도 눈을 뗄 수 없을 정도로 참 독창적이다. 
베아비스타의 화려한 거리는 사진가들의 천국으로도 통한다. 
칠레의 예술가 인티는 거리예술의 파장을 일으켜 세계 미술계에 새로운 흐름을 만들었다고 한다. 
그의 후예들이 엄청난 예술혼으로 거리를 총 천연색으로 물들이고 있다. 
신시가지에 있는 로스 도미니쿠스 예술촌에 가봤다. 
이국적인 야자수 나무와 빨간 꽃이 어우러진 이곳은 평화로우면서도 예술의 향기로 넘쳤다. 
예술적 재능을 지닌 산티아고 사람들이 모여 재미있는 물건을 만들고 파는 곳이다. 
원주민 마프채족 예술가들이 만든 목각 장식품의 독특한 색이 인상적이다. 
그중에서도 화려하고 아름다운 보석 세공품이 가장 많고 또 최고로 인기 있는 예술품이다.",Painterly art
94,"토룬은 여러 이름난 동상이 있는데 여기에 유독 관광객이 몰린다. 그런데 당나귀를 탄 이 남자, 표정이 심상치 않다.","전쟁터가 됐다. 
중부 도시 토룬 또한 독일의 색채가 강하게 남아있다. 
너무나도 생소한 미지의 도시 토룬 그런데 그 이름을 어디선가 들어본 것도 같다. 
낙엽은 폴란드 망명정부의 지폐 학창시절 교과서 속 한 시에 등장하는 의문의 도시 도룬이 바로 폴란드 토룬이었다. 
토룬 여행의 시작은 구 시청 광장 한동상에서부터다. 
토룬은 여러 이름난 동상이 있는데 여기에 유독 관광객이 몰린다. 
그런데 당나귀를 탄 이 남자, 표정이 심상치 않다. 
중세 시대에는 실제로 당나귀 등에 날카로운 철을 붙이고 그 위에 죄수를 태워 형벌을 가했다고 한다. 
나도 한 번 당나귀에 올라봤다. 
아프기는 아파 머리를 만지면 시험을 잘 보고 꼬리를 만지면 사랑을 이룬다는 필로스 동상은 늘 아이들의 차지다.",Painterly art
95,모든 것이 과거의 복원인 바르샤바 구도심 하지만 유일하게 새로 만든게 있다. 이것은 바로 쇼팽 벤치다. 벤치의 단추를 누르면 어디선가 음악이 흘러나온다.,"벽돌 한 장까지 완벽히 되살렸다.
바르샤바는 유럽의 여느 도시들처럼 과거의 유물이 아니라 오늘날 사람들의 일궈낸 저항과 부활의 도시다.
모든 것이 과거의 복원인 바르샤바 구도심 하지만 유일하게 새로 만든게 있다.
바로 이 특별한 벤치다.
벤치의 단추를 누르면 어디선가 음악이 흘러나온다.
쇼팽의 음악이다.
이것은 바로 쇼팽 벤치다.
바르샤바 사람들은 도심 곳곳 쇼팽과 관련된 곳마다.
쇼팽 벤치를 만들었다.
그래서 바르샤바 거리 곳곳에서는 오늘도 쇼팽의 음악이 흐른다.
폴란드 사람들의 안식처 와지엔키 공원 이곳에 오면 늘 쇼팽을 만날 수 있다.
수많은 비바람에도 꺾이지 않았던 나무 그것은 쇼팽이고 곧 폴란드였던 것이다.
구 도심의 한 교회 평범해 보이는 이 교회에는 특별한 점이하나 있다.
비밀은 바로 교회의 한쪽 벽 여기 쇼팽의 심장이 묻혀있다.",Painterly art
96,수염상어도 뒤따라 나타났다. 사람들이 으레 먹이를 주는 줄 알고 이 두 녀석은 배가 오면 출몰해 근처를 배회한다고 한다. 슬쩍 뒤따라 가다 보니 눈앞에 가오리가 보인다.,"모두 좀 더 먼 곳으로 이동한다.
이때 수영 초보라도 걱정할 필요는 없다.
발차기만 잘하면 서로 도와가며 낙오 없이 즐길 수 있는 것이 스노클링의 매력이니까 도착한 곳은 산호들이 작은 산처럼 모둠 지어 있었다.
청줄벤자리 무리가 산호에 기대어 있다.
물고기들은 이렇게 산호에서 쉬거나 피신하거나 먹이 활동을 한다.
좀 더 보고 싶은데 내 몸이 자꾸산호 쪽으로 밀린다.
워낙 수심이 얕은 데다가 조류마저 너무 세다.
어느새 안정된 조류 정신을 차리니 작은 물고기떼들이 무리 지어 헤엄친다.
슬쩍 뒤따라 가다 보니 눈앞에 가오리가 보인다.
수염상어도 뒤따라 나타났다.
사람들이 으레 먹이를 주는 줄 알고 이 두 녀석은 배가 오면 출몰해 근처를 배회한다고 한다.
가오리 따라 왔다 갔다 신 나게 한참 놀았다.
이렇게 하루 투어가 순식간에 끝났다.
가이드의 감동 서비스는 물 밖에서도 계속됐다.",Painterly art
97,싱가포르답게 깨끗하고 안락한 대중교통이다. 무제한으로 도심 지하철과 버스를 탈 수 있어 이동에는 걱정이 없다.,"무제한으로 도심 지하철과 버스를 탈 수 있어 이동에는 걱정이 없다.
싱가포르 도심 지하철 첫 인상은 한국보다 좀 넓다는 것 지하철 기관사가 없는 전자동 무인 운행이다.
싱가포르답게 깨끗하고 안락한 대중교통이다.
그런데 무시무시한 범칙금 경고 표시를 보니 이 또한 싱가포르답다.
제일 먼저 간 곳은 싱가포르 플라이어다.
유럽에서 가장 높은 대관람차인 영국의 런던아이보다 30m나 더 높다.
대관람차 캡슐 하나는 작은 버스 정도 규모로 최대 28명까지 탈 수 있다.
그 크기에 비해 움직임이 느껴지지 않을 정도로 정숙하다.
정상까지 올라가는 데 15분 걸린다.
싱가포르 금융 중심지인 마리 나베이의 빌딩 숲이 한눈에 들어온다.
반대쪽 창가에는 싱가포르 해엽이 보이고 바다 위 수송선들의 교통 체증을 보면 이곳이 세계 최대의 무역항이구나 싶다.",Painterly art
